event_id,user_id,track_id,timestamp,device,session_length_sec,listened_seconds,completed
4787,5184,119,2020-08-14,Mobile,331,294,1
4788,5184,212,2021-05-01,Mobile,385,198,0
4789,5184,223,2022-09-21,Desktop,592,200,0
4790,5197,237,2024-04-17,Mobile,51,16,0
4791,5197,868,2023-02-25,Mobile,73,16,0
4792,5197,529,2024-07-03,Desktop,350,195,0
4793,5197,348,2024-08-25,Mobile,510,419,1
4794,5197,711,2020-06-30,Desktop,390,296,0
4795,5197,563,2022-08-12,Mobile,343,43,0
4796,5197,805,2023-02-21,Mobile,526,412,0
4797,5197,853,2022-05-21,Desktop,506,456,1
4798,5197,103,2024-01-22,Desktop,362,284,0
4799,5197,134,2023-12-29,Desktop,186,178,1
4800,5197,318,2021-09-03,Mobile,534,199,0
4801,5197,52,2021-09-03,Desktop,590,455,0
4802,5197,763,2021-01-09,Desktop,403,63,0
4803,5199,674,2021-08-15,Smart Speaker,508,413,1
4804,5199,597,2020-11-14,Mobile,534,92,0
4805,5199,453,2024-09-08,Mobile,227,12,0
4806,5199,300,2021-03-13,Mobile,158,124,0
4807,5199,207,2020-01-29,Mobile,323,184,0
4808,5199,470,2024-11-07,Mobile,221,97,0
4809,5199,737,2020-03-26,Desktop,307,26,0
4810,5203,857,2023-03-14,Desktop,366,360,1
4811,5203,423,2020-03-08,Smart Speaker,83,57,0
4812,5203,77,2022-12-31,Desktop,568,164,0
4813,5203,692,2023-07-24,Mobile,588,368,0
4814,5203,105,2024-09-01,Mobile,124,100,1
4815,5203,795,2021-06-30,Mobile,157,85,0
4816,5203,292,2021-12-31,Mobile,95,85,1
4817,5203,404,2023-11-26,Mobile,175,27,0
4818,5203,332,2021-12-12,Mobile,509,499,1
4819,5203,715,2022-03-25,Mobile,427,291,0
4820,5203,631,2023-03-21,Mobile,161,148,1
4821,5203,933,2022-06-26,Smart Speaker,535,395,0
4822,5203,448,2021-11-24,Mobile,155,52,0
4823,5206,891,2021-05-22,Smart Speaker,475,358,0
4824,5206,908,2022-07-17,Mobile,414,209,0
4825,5206,115,2023-02-16,Mobile,481,151,0
4826,5206,521,2024-11-09,Mobile,567,442,0
4827,5206,68,2024-12-17,Mobile,160,34,0
4828,5206,513,2021-03-07,Smart Speaker,30,22,0
4829,5206,399,2022-12-04,Mobile,285,183,0
4830,5206,539,2020-08-30,Mobile,79,70,1
4831,5206,157,2020-01-08,Desktop,305,40,0
4832,5206,935,2024-08-05,Mobile,62,51,1
4833,5206,928,2024-10-29,Mobile,66,28,0
4834,5207,444,2023-03-09,Mobile,266,221,1
4835,5207,706,2020-10-22,Mobile,390,313,1
4836,5207,223,2023-08-15,Mobile,225,97,0
4837,5207,211,2021-11-25,Mobile,261,111,0
4838,5207,481,2024-02-27,Mobile,208,86,0
4839,5207,930,2023-11-26,Desktop,45,27,0
4840,5207,171,2023-05-23,Smart Speaker,61,16,0
4841,5207,189,2024-03-08,Mobile,290,191,0
4842,5222,22,2020-06-14,Mobile,103,99,1
4843,5222,375,2023-09-19,Desktop,462,138,0
4844,5222,540,2020-11-13,Mobile,64,48,0
4845,5222,876,2022-06-11,Mobile,495,88,0
4846,5222,729,2020-02-26,Desktop,311,172,0
4847,5222,644,2024-02-18,Mobile,492,51,0
4848,5222,250,2023-05-01,Smart Speaker,539,511,1
4849,5235,750,2024-09-10,Mobile,194,99,0
4850,5235,263,2022-05-07,Mobile,272,160,0
4851,5235,219,2020-01-13,Mobile,38,23,0
4852,5235,225,2024-08-19,Mobile,96,50,0
4853,5235,184,2023-08-16,Mobile,237,25,0
4854,5235,241,2024-10-31,Desktop,484,472,1
4855,5235,659,2022-02-09,Desktop,273,60,0
4856,5235,345,2024-05-03,Smart Speaker,513,319,0
4857,5235,796,2024-04-25,Mobile,61,60,1
4858,5235,292,2021-07-31,Smart Speaker,411,96,0
4859,5235,200,2021-03-22,Mobile,364,102,0
4860,5235,532,2022-09-10,Mobile,428,400,1
4861,5235,10,2023-01-16,Mobile,578,68,0
4862,5235,831,2023-09-20,Mobile,133,111,1
4863,5251,301,2024-02-24,Mobile,584,350,0
4864,5251,259,2021-03-03,Desktop,389,96,0
4865,5251,347,2023-03-05,Smart Speaker,125,95,0
4866,5251,884,2021-08-26,Desktop,515,411,0
4867,5251,908,2022-02-08,Mobile,477,256,0
4868,5251,124,2022-07-29,Desktop,289,178,0
4869,5251,290,2022-03-10,Mobile,42,16,0
4870,5251,200,2020-10-29,Smart Speaker,271,248,1
4871,5251,176,2021-06-18,Desktop,58,46,0
4872,5267,383,2024-08-01,Mobile,585,305,0
4873,5267,241,2022-07-19,Mobile,135,11,0
4874,5267,123,2022-09-14,Desktop,64,51,0
4875,5267,708,2023-12-26,Desktop,356,304,1
4876,5267,700,2020-01-27,Mobile,541,27,0
4877,5267,651,2023-08-05,Mobile,146,141,1
4878,5267,42,2023-02-22,Mobile,189,188,1
4879,5267,213,2021-12-02,Smart Speaker,502,333,0
4880,5267,715,2023-06-05,Mobile,109,68,0
4881,5270,424,2023-12-20,Mobile,545,174,0
4882,5270,893,2022-01-10,Smart Speaker,71,38,0
4883,5270,724,2022-12-14,Mobile,445,309,0
4884,5270,881,2024-12-17,Mobile,459,182,0
4885,5270,406,2024-03-20,Mobile,59,32,0
4886,5270,827,2024-05-06,Mobile,523,262,0
4887,5270,465,2021-05-06,Mobile,440,421,1
4888,5273,783,2020-08-07,Mobile,101,79,0
4889,5273,913,2023-10-10,Mobile,319,301,1
4890,5273,80,2021-02-02,Mobile,95,17,0
4891,5273,848,2021-06-02,Smart Speaker,88,19,0
4892,5273,844,2020-03-19,Desktop,266,21,0
4893,5273,800,2020-05-05,Smart Speaker,144,123,1
4894,5273,500,2023-04-12,Desktop,131,123,1
4895,5273,695,2020-12-28,Desktop,414,214,0
4896,5273,498,2020-01-16,Mobile,566,243,0
4897,5273,948,2020-12-04,Mobile,449,309,0
4898,5273,592,2022-07-02,Mobile,105,29,0
4899,5273,624,2024-10-15,Mobile,345,84,0
4900,5273,546,2022-03-14,Smart Speaker,425,240,0
4901,5285,295,2023-01-19,Mobile,456,369,1
4902,5285,258,2020-03-30,Mobile,402,347,1
4903,5285,31,2021-04-14,Mobile,387,321,1
4904,5285,128,2021-11-20,Desktop,299,218,0
4905,5285,357,2020-03-08,Mobile,486,458,1
4906,5285,779,2023-11-11,Mobile,496,369,0
4907,5285,733,2022-11-08,Mobile,514,253,0
4908,5285,229,2023-07-28,Mobile,397,67,0
4909,5307,48,2020-06-09,Mobile,591,68,0
4910,5307,412,2023-02-13,Mobile,212,170,1
4911,5307,399,2021-08-28,Desktop,466,327,0
4912,5307,447,2021-03-02,Desktop,526,352,0
4913,5307,240,2022-03-07,Mobile,88,24,0
4914,5307,466,2020-03-13,Mobile,325,296,1
4915,5307,337,2020-08-18,Mobile,347,212,0
4916,5307,57,2020-10-06,Mobile,449,412,1
4917,5307,466,2020-09-22,Desktop,203,45,0
4918,5310,647,2023-12-15,Mobile,282,185,0
4919,5310,572,2020-09-10,Mobile,490,361,0
4920,5310,107,2023-09-22,Smart Speaker,200,67,0
4921,5310,290,2024-04-06,Desktop,113,81,0
4922,5310,917,2021-03-31,Mobile,131,26,0
4923,5310,791,2023-08-03,Mobile,555,275,0
4924,5310,406,2023-04-09,Mobile,322,40,0
4925,5310,478,2022-12-27,Mobile,320,120,0
4926,5324,196,2022-06-05,Desktop,155,15,0
4927,5324,155,2020-02-04,Mobile,137,48,0
4928,5324,655,2024-01-10,Mobile,445,294,0
4929,5324,27,2023-12-19,Mobile,256,37,0
4930,5324,310,2023-05-13,Mobile,134,27,0
4931,5324,586,2020-05-13,Smart Speaker,186,19,0
4932,5324,748,2020-03-23,Mobile,161,43,0
4933,5324,428,2023-09-21,Mobile,233,40,0
4934,5324,442,2024-08-13,Mobile,287,134,0
4935,5332,175,2020-03-20,Smart Speaker,521,366,0
4936,5332,915,2023-01-19,Mobile,334,67,0
4937,5332,169,2022-10-08,Desktop,363,131,0
4938,5332,588,2022-04-24,Desktop,506,32,0
4939,5332,615,2023-11-23,Desktop,282,67,0
4940,5332,919,2024-07-24,Mobile,446,402,1
4941,5332,372,2022-06-11,Mobile,540,162,0
4942,5332,480,2020-08-15,Desktop,49,26,0
4943,5332,444,2024-06-30,Smart Speaker,397,396,1
4944,5332,726,2024-01-03,Mobile,176,89,0
4945,5332,287,2023-06-17,Mobile,594,378,0
4946,5360,700,2024-12-23,Mobile,424,15,0
4947,5360,864,2022-10-13,Mobile,89,42,0
4948,5360,684,2020-10-09,Desktop,236,128,0
4949,5360,559,2020-09-14,Mobile,378,167,0
4950,5360,27,2023-11-21,Mobile,56,30,0
4951,5360,587,2022-03-11,Desktop,551,130,0
4952,5360,382,2023-11-15,Desktop,447,336,0
4953,5360,823,2023-04-09,Mobile,113,27,0
4954,5360,424,2021-10-22,Desktop,338,23,0
4955,5360,569,2020-12-12,Smart Speaker,376,311,1
4956,5360,682,2021-10-01,Smart Speaker,135,52,0
4957,5360,728,2024-01-14,Mobile,291,253,1
4958,5360,290,2023-12-09,Mobile,292,94,0
4959,5382,815,2023-05-09,Desktop,362,209,0
4960,5382,240,2020-12-25,Mobile,388,218,0
4961,5382,720,2022-03-09,Mobile,494,231,0
4962,5382,72,2024-02-19,Mobile,269,136,0
4963,5382,248,2024-01-07,Mobile,511,321,0
4964,5382,74,2020-12-12,Smart Speaker,93,14,0
4965,5382,239,2020-12-06,Desktop,426,346,1
4966,5382,946,2024-10-02,Desktop,492,471,1
4967,5382,798,2024-03-06,Mobile,436,171,0
4968,5382,455,2020-04-29,Mobile,294,141,0
4969,5382,417,2020-04-18,Desktop,534,309,0
4970,5404,579,2024-05-03,Desktop,216,45,0
4971,5404,619,2023-04-16,Desktop,37,21,0
4972,5404,357,2022-02-06,Desktop,142,118,1
4973,5404,854,2022-05-27,Mobile,107,88,1
4974,5404,833,2022-06-04,Mobile,93,21,0
4975,5404,373,2021-04-11,Desktop,335,218,0
4976,5404,585,2021-10-08,Mobile,421,162,0
4977,5404,216,2024-07-20,Mobile,572,533,1
4978,5404,652,2021-10-08,Mobile,56,55,1
4979,5415,58,2024-06-23,Mobile,42,30,0
4980,5415,803,2024-08-07,Desktop,123,104,1
4981,5415,379,2021-12-26,Mobile,39,11,0
4982,5415,381,2020-07-21,Mobile,570,311,0
4983,5415,571,2021-02-21,Mobile,225,75,0
4984,5415,389,2020-05-28,Desktop,38,29,0
4985,5415,12,2021-08-01,Desktop,505,91,0
4986,5415,53,2022-09-12,Desktop,465,215,0
4987,5415,913,2024-02-22,Mobile,83,77,1
4988,5415,169,2021-12-03,Mobile,190,24,0
4989,5415,875,2021-07-22,Mobile,441,19,0
4990,5415,775,2022-02-03,Mobile,418,390,1
4991,5415,124,2022-09-20,Mobile,101,95,1
4992,5415,494,2023-05-07,Desktop,65,56,1
4993,5422,315,2024-05-20,Mobile,249,132,0
4994,5422,631,2022-10-18,Mobile,151,74,0
4995,5422,895,2020-10-15,Smart Speaker,521,96,0
4996,5422,205,2022-04-18,Desktop,377,60,0
4997,5422,40,2020-06-27,Mobile,279,227,1
4998,5422,736,2021-12-05,Desktop,193,130,0
4999,5422,461,2022-11-26,Mobile,503,182,0
5000,5422,706,2023-12-06,Mobile,348,52,0
5001,5422,617,2023-07-11,Desktop,258,226,1
5002,5422,561,2021-04-03,Mobile,381,132,0
5003,5422,131,2022-10-08,Mobile,399,233,0
5004,5422,802,2023-05-05,Mobile,514,509,1
5005,5422,220,2024-04-09,Mobile,348,91,0
5006,5422,897,2023-01-26,Mobile,37,30,1
5007,5441,730,2020-12-21,Desktop,396,268,0
5008,5441,571,2024-04-22,Mobile,279,149,0
5009,5441,65,2020-11-07,Desktop,331,134,0
5010,5441,873,2021-11-24,Mobile,479,305,0
5011,5441,820,2022-06-30,Mobile,292,226,0
5012,5441,693,2022-06-08,Desktop,46,13,0
5013,5441,214,2023-12-13,Mobile,268,189,0
5014,5441,317,2024-09-03,Mobile,273,241,1
5015,5441,303,2022-08-06,Mobile,360,58,0
5016,5441,287,2021-06-13,Desktop,61,39,0
5017,5441,128,2022-08-15,Mobile,557,172,0
5018,5460,830,2020-08-16,Mobile,324,188,0
5019,5460,692,2020-11-13,Mobile,425,81,0
5020,5460,379,2023-11-02,Mobile,165,118,0
5021,5460,906,2024-07-31,Mobile,559,532,1
5022,5460,583,2021-06-30,Desktop,298,21,0
5023,5460,563,2023-09-07,Mobile,584,120,0
5024,5460,674,2021-09-15,Mobile,580,547,1
5025,5460,473,2023-01-26,Desktop,592,397,0
5026,5460,170,2021-10-19,Smart Speaker,85,78,1
5027,5460,641,2021-02-07,Desktop,591,349,0
5028,5460,795,2022-10-30,Mobile,567,169,0
5029,5460,617,2023-10-28,Mobile,373,33,0
5030,5460,46,2022-05-05,Desktop,84,40,0
5031,5460,550,2020-03-18,Desktop,140,24,0
5032,5468,418,2023-10-31,Mobile,304,206,0
5033,5468,361,2024-08-27,Desktop,573,119,0
5034,5468,944,2022-03-09,Smart Speaker,488,352,0
5035,5468,568,2024-12-27,Desktop,525,158,0
5036,5468,139,2023-04-22,Mobile,321,196,0
5037,5468,898,2024-12-01,Mobile,291,154,0
5038,5468,524,2021-10-21,Desktop,290,178,0
5039,5468,312,2021-01-29,Mobile,341,63,0
5040,5468,28,2024-06-13,Desktop,162,133,1
5041,5482,287,2024-07-30,Smart Speaker,313,239,0
5042,5482,427,2023-02-14,Mobile,56,21,0
5043,5482,733,2022-05-15,Mobile,151,135,1
5044,5482,696,2022-11-13,Mobile,427,22,0
5045,5482,247,2020-02-18,Smart Speaker,48,39,1
5046,5482,180,2022-01-07,Mobile,399,381,1
5047,5482,590,2023-05-15,Desktop,525,440,1
5048,5490,583,2020-11-05,Desktop,442,373,1
5049,5490,152,2020-01-10,Desktop,256,252,1
5050,5490,48,2022-06-12,Mobile,233,230,1
5051,5490,26,2024-08-28,Mobile,450,317,0
5052,5490,264,2020-09-10,Desktop,558,479,1
5053,5490,147,2022-01-09,Desktop,355,347,1
5054,5490,550,2024-05-20,Mobile,227,127,0
5055,5490,129,2022-05-29,Mobile,443,389,1
5056,5490,167,2020-04-21,Mobile,45,26,0
5057,5490,594,2021-11-01,Mobile,435,108,0
5058,5490,548,2024-03-19,Mobile,410,256,0
5059,5504,281,2022-01-30,Mobile,380,343,1
5060,5504,941,2023-12-08,Mobile,348,320,1
5061,5504,56,2024-12-22,Desktop,432,351,1
5062,5504,678,2024-01-04,Mobile,321,155,0
5063,5504,535,2023-03-11,Mobile,404,125,0
5064,5504,790,2023-01-04,Mobile,569,308,0
5065,5506,479,2023-08-08,Mobile,497,133,0
5066,5506,519,2021-09-20,Mobile,52,43,1
5067,5506,864,2024-01-27,Mobile,50,15,0
5068,5506,943,2022-05-23,Mobile,338,93,0
5069,5506,416,2022-09-30,Desktop,171,97,0
5070,5506,529,2022-03-15,Mobile,566,300,0
5071,5506,668,2024-05-27,Mobile,414,62,0
5072,5506,701,2022-08-17,Mobile,42,24,0
5073,5506,565,2020-03-12,Desktop,316,17,0
5074,5506,87,2020-10-07,Mobile,130,121,1
5075,5506,749,2021-08-31,Mobile,225,144,0
5076,5506,430,2024-03-15,Mobile,125,14,0
5077,5506,785,2023-11-20,Mobile,361,61,0
5078,5522,702,2023-05-02,Smart Speaker,306,94,0
5079,5522,21,2020-07-20,Mobile,428,212,0
5080,5522,896,2021-05-18,Mobile,188,63,0
5081,5522,66,2022-03-10,Mobile,292,176,0
5082,5522,718,2023-04-22,Desktop,442,162,0
5083,5522,2,2024-05-29,Mobile,244,184,0
5084,5522,483,2024-08-20,Mobile,590,41,0
5085,5522,846,2021-06-17,Mobile,272,26,0
5086,5522,81,2022-10-15,Mobile,465,17,0
5087,5522,780,2024-12-21,Mobile,215,21,0
5088,5522,466,2021-10-04,Desktop,112,64,0
5089,5522,325,2022-11-16,Mobile,448,60,0
5090,5522,912,2021-10-18,Mobile,574,71,0
5091,5522,809,2022-12-25,Mobile,146,13,0
5092,5528,502,2023-02-16,Mobile,258,109,0
5093,5528,792,2020-08-10,Mobile,250,182,0
5094,5528,504,2022-07-19,Desktop,240,32,0
5095,5528,882,2023-06-25,Mobile,291,15,0
5096,5528,257,2021-06-23,Desktop,92,17,0
5097,5528,53,2022-04-25,Mobile,67,61,1
5098,5528,53,2022-02-13,Desktop,481,470,1
5099,5528,137,2021-01-29,Mobile,401,265,0
5100,5528,147,2021-10-08,Mobile,37,36,1
5101,5528,447,2024-01-02,Smart Speaker,292,129,0
5102,5528,530,2023-04-02,Desktop,330,101,0
5103,5528,925,2024-09-05,Mobile,344,247,0
5104,5528,109,2021-10-28,Mobile,207,64,0
5105,5528,339,2024-03-20,Desktop,198,148,0
5106,5538,184,2020-08-31,Mobile,199,115,0
5107,5538,28,2020-11-28,Smart Speaker,548,407,0
5108,5538,563,2024-09-09,Mobile,455,145,0
5109,5538,267,2020-05-17,Desktop,136,57,0
5110,5538,47,2021-06-06,Mobile,397,15,0
5111,5545,272,2023-09-24,Mobile,95,45,0
5112,5545,469,2022-09-27,Mobile,360,265,0
5113,5545,530,2024-01-26,Desktop,467,252,0
5114,5545,466,2022-10-11,Mobile,392,219,0
5115,5545,831,2020-05-12,Desktop,449,283,0
5116,5545,44,2023-11-20,Mobile,406,304,0
5117,5545,62,2021-09-21,Mobile,594,421,0
5118,5545,811,2020-02-05,Mobile,228,146,0
5119,5545,586,2022-10-04,Desktop,335,64,0
5120,5545,83,2023-01-14,Mobile,61,33,0
5121,5548,411,2020-08-28,Mobile,592,265,0
5122,5548,932,2022-10-21,Mobile,481,253,0
5123,5548,651,2022-10-08,Desktop,543,128,0
5124,5548,80,2021-12-27,Mobile,248,14,0
5125,5548,466,2020-02-27,Desktop,547,511,1
5126,5548,814,2023-10-25,Mobile,455,57,0
5127,5548,883,2023-05-04,Mobile,461,460,1
5128,5548,365,2022-06-30,Mobile,434,75,0
5129,5548,481,2024-10-20,Smart Speaker,258,26,0
5130,5548,652,2021-06-06,Mobile,214,182,1
5131,5548,205,2023-03-28,Mobile,567,328,0
5132,5551,148,2021-06-21,Mobile,112,44,0
5133,5551,392,2024-07-08,Mobile,162,135,1
5134,5551,451,2023-02-14,Desktop,229,216,1
5135,5551,243,2023-08-17,Mobile,321,291,1
5136,5551,388,2021-09-08,Mobile,238,67,0
5137,5551,863,2020-05-07,Desktop,108,107,1
5138,5551,334,2021-07-24,Mobile,577,397,0
5139,5551,421,2020-05-20,Desktop,153,97,0
5140,5551,51,2023-09-22,Desktop,596,414,0
5141,5551,731,2020-09-14,Mobile,395,351,1
5142,5551,269,2022-10-15,Mobile,340,169,0
5143,5551,475,2020-08-22,Mobile,596,154,0
5144,5560,136,2023-11-18,Desktop,474,362,0
5145,5560,384,2024-05-15,Mobile,352,192,0
5146,5560,873,2022-05-16,Smart Speaker,63,10,0
5147,5560,477,2021-04-06,Desktop,116,91,0
5148,5560,415,2023-06-10,Mobile,219,191,1
5149,5560,169,2020-06-16,Desktop,472,260,0
5150,5560,664,2021-01-15,Mobile,579,395,0
5151,5560,275,2022-05-11,Mobile,91,25,0
5152,5560,116,2020-11-05,Desktop,94,54,0
5153,5560,430,2023-10-16,Mobile,190,59,0
5154,5560,551,2022-10-27,Mobile,198,77,0
5155,5560,132,2024-06-07,Desktop,376,218,0
5156,5560,410,2021-12-13,Smart Speaker,572,364,0
5157,5560,368,2022-08-04,Mobile,540,537,1
5158,5573,175,2024-11-10,Mobile,107,65,0
5159,5573,400,2024-05-14,Mobile,242,202,1
5160,5573,126,2021-05-16,Desktop,411,41,0
5161,5573,261,2023-01-22,Mobile,416,355,1
5162,5573,797,2020-01-25,Desktop,490,324,0
5163,5573,353,2024-05-24,Mobile,146,32,0
5164,5573,424,2021-06-24,Mobile,383,23,0
5165,5573,855,2024-03-06,Desktop,39,24,0
5166,5573,810,2024-11-17,Mobile,35,23,0
5167,5573,442,2023-05-01,Mobile,176,66,0
5168,5573,530,2020-04-23,Mobile,275,172,0
5169,5573,233,2020-05-05,Desktop,351,35,0
5170,5573,484,2022-09-04,Smart Speaker,310,295,1
5171,5590,651,2021-01-16,Desktop,421,20,0
5172,5590,606,2024-01-03,Mobile,145,24,0
5173,5590,24,2020-12-05,Mobile,72,51,0
5174,5590,538,2024-07-26,Mobile,501,159,0
5175,5590,101,2020-11-06,Smart Speaker,504,442,1
5176,5590,953,2022-09-17,Mobile,58,28,0
5177,5606,869,2021-04-25,Smart Speaker,423,255,0
5178,5606,438,2020-12-24,Mobile,353,96,0
5179,5606,756,2021-05-12,Desktop,414,127,0
5180,5606,884,2022-08-27,Mobile,491,91,0
5181,5606,234,2020-06-01,Mobile,446,374,1
5182,5606,547,2020-07-07,Mobile,459,148,0
5183,5606,252,2022-05-02,Desktop,424,159,0
5184,5606,190,2020-08-19,Desktop,263,185,0
5185,5606,575,2022-11-22,Mobile,458,246,0
5186,5606,379,2021-03-25,Mobile,31,22,0
5187,5606,813,2024-11-09,Mobile,308,223,0
5188,5606,543,2022-05-20,Mobile,303,20,0
5189,5606,642,2021-11-01,Smart Speaker,467,81,0
5190,5606,432,2022-06-10,Mobile,159,31,0
5191,5607,532,2023-02-27,Desktop,249,86,0
5192,5607,771,2024-03-07,Mobile,454,307,0
5193,5607,685,2022-09-16,Mobile,386,56,0
5194,5607,455,2020-02-11,Desktop,63,59,1
5195,5607,27,2023-03-16,Mobile,491,68,0
5196,5607,486,2021-12-11,Desktop,489,396,1
5197,5610,665,2024-03-26,Mobile,112,32,0
5198,5610,628,2024-03-22,Mobile,132,124,1
5199,5610,256,2024-07-07,Mobile,276,201,0
5200,5610,314,2022-05-18,Smart Speaker,305,145,0
5201,5610,790,2023-02-05,Desktop,389,45,0
5202,5610,465,2021-12-16,Mobile,51,28,0
5203,5610,501,2021-12-03,Mobile,436,339,0
5204,5610,794,2020-10-02,Desktop,413,20,0
5205,5610,685,2020-12-10,Mobile,332,213,0
5206,5628,266,2021-06-19,Mobile,51,16,0
5207,5628,445,2022-10-09,Mobile,292,81,0
5208,5628,550,2024-06-12,Mobile,421,386,1
5209,5628,566,2020-08-15,Desktop,188,125,0
5210,5628,376,2024-07-18,Desktop,582,46,0
5211,5628,844,2024-04-15,Mobile,66,46,0
5212,5628,658,2022-06-23,Smart Speaker,119,15,0
5213,5628,631,2023-08-01,Mobile,415,132,0
5214,5628,691,2021-02-10,Mobile,519,334,0
5215,5636,896,2021-08-08,Mobile,106,71,0
5216,5636,271,2021-09-23,Mobile,496,478,1
5217,5636,270,2020-09-30,Mobile,407,186,0
5218,5636,637,2023-05-25,Mobile,56,36,0
5219,5636,270,2020-03-25,Desktop,145,101,0
5220,5636,632,2021-06-19,Mobile,479,349,0
5221,5636,549,2023-07-18,Desktop,536,417,0
5222,5636,607,2022-08-06,Smart Speaker,477,40,0
5223,5636,852,2023-08-02,Mobile,357,309,1
5224,5636,623,2021-05-01,Smart Speaker,517,328,0
5225,5649,756,2022-04-07,Mobile,175,101,0
5226,5649,527,2021-09-21,Desktop,301,31,0
5227,5649,447,2023-07-09,Mobile,444,266,0
5228,5649,436,2022-11-08,Mobile,599,117,0
5229,5649,379,2020-09-21,Mobile,189,109,0
5230,5649,49,2020-07-01,Desktop,444,68,0
5231,5649,898,2024-04-27,Mobile,330,105,0
5232,5654,213,2020-12-12,Mobile,218,140,0
5233,5654,801,2020-05-25,Smart Speaker,166,39,0
5234,5654,468,2021-04-15,Mobile,532,200,0
5235,5654,751,2024-12-15,Mobile,30,23,0
5236,5654,746,2020-09-18,Mobile,93,62,0
5237,5654,886,2023-10-12,Mobile,263,82,0
5238,5654,484,2022-05-26,Mobile,35,15,0
5239,5654,808,2023-11-28,Mobile,166,20,0
5240,5654,743,2021-02-13,Mobile,599,215,0
5241,5654,36,2024-09-14,Mobile,259,236,1
5242,5654,577,2024-07-10,Mobile,477,195,0
5243,5654,663,2021-01-18,Desktop,381,160,0
5244,5663,465,2023-03-03,Mobile,495,104,0
5245,5663,300,2021-07-17,Mobile,385,249,0
5246,5663,586,2023-03-08,Smart Speaker,196,149,0
5247,5663,3,2022-06-22,Mobile,285,13,0
5248,5663,216,2022-07-16,Mobile,299,25,0
5249,5666,460,2023-09-10,Mobile,45,28,0
5250,5666,773,2021-05-02,Mobile,46,17,0
5251,5666,724,2023-03-13,Desktop,557,498,1
5252,5666,919,2024-08-18,Mobile,499,386,0
5253,5666,484,2022-02-25,Mobile,481,33,0
5254,5666,302,2024-11-08,Desktop,581,71,0
5255,5666,245,2021-02-01,Desktop,47,21,0
5256,5666,189,2024-07-27,Mobile,133,36,0
5257,5666,33,2023-04-16,Mobile,403,345,1
5258,5666,953,2024-07-24,Mobile,485,367,0
5259,5675,570,2020-06-21,Mobile,33,21,0
5260,5675,548,2024-04-02,Mobile,325,67,0
5261,5675,641,2021-07-27,Mobile,542,73,0
5262,5675,843,2020-01-17,Desktop,175,25,0
5263,5675,452,2024-02-05,Mobile,272,210,0
5264,5675,453,2024-07-05,Desktop,299,243,1
5265,5675,578,2022-01-26,Smart Speaker,367,358,1
5266,5675,448,2024-02-28,Mobile,386,58,0
5267,5703,293,2024-04-17,Mobile,179,79,0
5268,5703,260,2023-02-07,Mobile,351,86,0
5269,5703,651,2021-01-28,Desktop,576,432,0
5270,5703,712,2024-04-18,Mobile,354,160,0
5271,5703,879,2022-04-15,Mobile,61,25,0
5272,5704,924,2021-08-12,Desktop,397,325,1
5273,5704,597,2023-04-10,Desktop,397,89,0
5274,5704,504,2024-05-27,Smart Speaker,587,500,1
5275,5704,733,2020-11-21,Mobile,366,18,0
5276,5704,842,2024-04-16,Mobile,553,490,1
5277,5704,801,2023-07-19,Mobile,349,313,1
5278,5704,407,2023-08-26,Mobile,55,54,1
5279,5704,549,2021-05-10,Mobile,294,22,0
5280,5704,638,2020-11-11,Desktop,413,139,0
5281,5704,115,2020-09-12,Desktop,328,133,0
5282,5704,47,2023-02-20,Desktop,492,359,0
5283,5719,55,2020-02-05,Mobile,182,39,0
5284,5719,797,2024-04-20,Mobile,285,187,0
5285,5719,674,2020-03-15,Mobile,50,47,1
5286,5719,460,2022-11-26,Mobile,207,135,0
5287,5719,915,2022-07-24,Mobile,30,26,1
5288,5719,154,2024-03-07,Smart Speaker,344,316,1
5289,5719,520,2020-01-07,Mobile,126,115,1
5290,5719,514,2021-05-14,Mobile,378,16,0
5291,5719,852,2020-08-20,Desktop,86,83,1
5292,5719,367,2020-05-26,Smart Speaker,85,19,0
5293,5719,253,2020-12-05,Mobile,282,233,1
5294,5719,624,2022-05-10,Smart Speaker,352,149,0
5295,5719,95,2024-03-17,Desktop,582,429,0
5296,5736,553,2021-09-23,Desktop,380,125,0
5297,5736,861,2024-11-09,Mobile,320,18,0
5298,5736,827,2021-06-20,Mobile,504,19,0
5299,5736,737,2022-02-15,Mobile,40,14,0
5300,5736,930,2021-01-02,Mobile,305,270,1
5301,5736,731,2022-01-27,Mobile,514,24,0
5302,5736,846,2024-01-28,Mobile,405,378,1
5303,5736,137,2023-10-23,Mobile,392,225,0
5304,5742,246,2020-03-18,Desktop,157,111,0
5305,5742,774,2023-09-23,Desktop,111,95,1
5306,5742,96,2021-06-04,Mobile,174,74,0
5307,5742,357,2021-06-26,Mobile,215,167,0
5308,5742,754,2022-05-06,Mobile,88,19,0
5309,5742,346,2020-01-17,Smart Speaker,266,86,0
5310,5742,23,2021-06-04,Desktop,488,469,1
5311,5742,421,2021-04-01,Mobile,432,340,0
5312,5749,27,2020-05-19,Mobile,426,197,0
5313,5749,92,2023-06-21,Desktop,106,93,1
5314,5749,730,2022-07-03,Desktop,117,115,1
5315,5749,253,2022-02-05,Mobile,580,408,0
5316,5749,243,2024-09-05,Desktop,139,121,1
5317,5749,761,2020-02-04,Desktop,593,171,0
